#group,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
#datatype,string,string,double,double,double,double,string,double,string,string,string,double,double,double,double,double,double,double,double,string,string,string,string,double,double,dateTime:RFC3339,string,string,string,string,double,double
#default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,applicationID,applicationName,data_boardVoltage,data_counter,data_counter_0d_0,data_counter_0d_1,devEUI,fCnt,fPort,host,nodeName,rxInfo_altitude_0,rxInfo_altitude_1,rxInfo_latitude_0,rxInfo_latitude_1,rxInfo_loRaSNR_0,rxInfo_loRaSNR_1,rxInfo_longitude_0,rxInfo_longitude_1,rxInfo_mac_0,rxInfo_mac_1,rxInfo_name_0,rxInfo_name_1,rxInfo_rssi_0,rxInfo_rssi_1,time,txInfo_adr,txInfo_codeRate,txInfo_dataRate_bandwidth,txInfo_dataRate_modulation,txInfo_dataRate_spreadFactor,txInfo_frequency
,17,SmartCampusMaua,3.035,904,2835,1998,0004a30b00000002,135,100,d29a0b90e22b,SmartLight_2,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:37:26.812072187Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.114,911,260,3075,0004a30b00000002,135,100,d29a0b90e22b,SmartLight_2,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:37:33.811857296Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.824,918,3566,1551,0004a30b00000002,135,100,d29a0b90e22b,SmartLight_2,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:37:40.813675478Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.504,925,2859,3512,0004a30b00000002,135,100,d29a0b90e22b,SmartLight_2,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:37:47.812539749Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.277,932,4066,3884,0004a30b00000002,135,100,d29a0b90e22b,SmartLight_2,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:37:54.812806388Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.926,939,1006,2139,0004a30b00000002,135,100,d29a0b90e22b,SmartLight_2,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:38:01.812859698Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.655,946,3932,1012,0004a30b00000002,135,100,d29a0b90e22b,SmartLight_2,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:38:08.812012625Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.111,953,2912,1012,0004a30b00000002,135,100,d29a0b90e22b,SmartLight_2,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:38:15.81449516Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.175,960,1748,2272,0004a30b00000002,135,100,d29a0b90e22b,SmartLight_2,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:38:22.812384374Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.73,967,362,3743,0004a30b00000002,135,100,d29a0b90e22b,SmartLight_2,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:38:29.814210932Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.878,974,1513,925,0004a30b00000002,135,100,d29a0b90e22b,SmartLight_2,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:38:36.812457992Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.624,981,1546,622,0004a30b00000002,135,100,d29a0b90e22b,SmartLight_2,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:38:43.811827363Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.607,988,3271,634,0004a30b00000002,135,100,d29a0b90e22b,SmartLight_2,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:38:50.812787946Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.761,995,1449,1688,0004a30b00000002,135,100,d29a0b90e22b,SmartLight_2,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:38:57.811764746Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.004,191,2851,3546,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:25:33.814586686Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.209,198,2659,1773,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:25:40.814119597Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.748,205,810,2456,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:25:47.86282523Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.616,212,1468,2965,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:25:54.822109122Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.105,219,2064,1064,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:26:01.870829619Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.003,226,1478,770,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:26:08.817636029Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.526,233,425,3757,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:26:15.815553882Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.321,240,321,2838,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:26:22.853084379Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.255,247,3573,2637,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:26:29.818159848Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.744,254,1490,1487,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:26:36.907016158Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.921,261,255,3933,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:26:43.832804141Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.732,268,546,1282,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:26:50.828039311Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.812,275,2481,229,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:26:57.822008625Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.763,282,203,439,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:27:04.81444369Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,4.018,289,2405,2439,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:27:11.813200051Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.155,296,3101,1774,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:27:18.812786382Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.065,303,1003,1046,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:27:25.812464281Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.379,310,2488,2781,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:27:32.811922043Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.331,317,967,968,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:27:39.812908652Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.476,324,3543,2568,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:27:46.818645662Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.827,331,1088,873,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:27:53.825971186Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.955,338,3987,1580,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:28:00.839583797Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.72,345,2297,1855,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:28:07.824725113Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.707,352,769,192,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:28:14.832771449Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.085,359,3642,3440,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:28:21.835052686Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.119,366,3097,375,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:28:28.846329536Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.144,373,614,3794,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:28:35.818849887Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.044,380,843,2669,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:28:42.814005181Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.537,387,1719,3737,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:28:49.82065253Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.012,394,149,1755,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:28:56.813530707Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.36,401,2737,1384,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:29:03.850701002Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.747,408,2767,2836,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:29:10.812841056Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.792,415,845,1061,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:29:17.813159991Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.682,422,2958,1091,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:29:24.813242086Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.112,429,1492,270,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:29:31.814096254Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.753,436,2479,2382,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:29:38.906288575Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.89,443,3447,2237,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:29:45.811747418Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.055,450,3722,2305,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:29:52.811958125Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.172,457,3416,2591,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:29:59.81300832Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.205,464,898,2559,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:30:06.814939836Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.273,471,2769,1578,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:30:13.81457865Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.157,478,2397,2323,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:30:20.918606336Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.489,485,1627,3587,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:30:27.812685711Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.019,492,1520,512,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:30:34.817330735Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.165,499,744,1903,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:30:41.816721843Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.375,506,3811,2079,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:30:48.811652091Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.988,513,3389,2190,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:30:55.812480221Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.23,520,266,217,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:31:02.811813635Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.714,527,667,2318,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:31:09.812357863Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.402,534,266,489,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:31:16.905126697Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.523,541,1865,3039,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:31:23.811724538Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.464,548,1386,3109,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:31:30.862285887Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.436,555,2124,3172,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:31:37.813165885Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.442,562,3555,2067,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:31:44.812207651Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.919,569,1488,881,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:31:51.814682207Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.86,576,3224,964,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:31:58.819346823Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.384,583,3985,81,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:32:05.812346453Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.19,590,3059,1049,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:32:12.812350446Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,4.027,597,1061,2203,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:32:19.813221944Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.753,604,737,2709,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:32:26.811718823Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,4.01,611,3014,326,0004a30b00000003,135,100,d29a0b90e22b,SmartLight_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:32:33.812376728Z,true,4/5,125,LORA,9,916200000
