#group,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
#datatype,string,string,double,double,string,double,string,string,string,double,double,double,double,double,double,double,double,string,string,string,string,double,double,dateTime:RFC3339,string,string,string,string,double,double
#default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,applicationID,applicationName,data_boardVoltage,data_counter,devEUI,fCnt,fPort,host,nodeName,rxInfo_altitude_0,rxInfo_altitude_1,rxInfo_latitude_0,rxInfo_latitude_1,rxInfo_loRaSNR_0,rxInfo_loRaSNR_1,rxInfo_longitude_0,rxInfo_longitude_1,rxInfo_mac_0,rxInfo_mac_1,rxInfo_name_0,rxInfo_name_1,rxInfo_rssi_0,rxInfo_rssi_1,time,txInfo_adr,txInfo_codeRate,txInfo_dataRate_bandwidth,txInfo_dataRate_modulation,txInfo_dataRate_spreadFactor,txInfo_frequency
,17,SmartCampusMaua,1.58,250,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:26:32.712941655Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.236,258,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:26:40.705487086Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.925,266,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:26:48.705712502Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.817,274,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:26:56.704687562Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.258,282,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:27:04.705413923Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.086,290,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:27:12.70474879Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.502,298,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:27:20.706175988Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.444,306,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:27:28.70565887Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.777,314,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:27:36.705306087Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.196,322,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:27:44.704387759Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.67,330,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:27:52.713336728Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.241,338,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:28:00.706567247Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.852,346,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:28:08.705474988Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.605,354,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:28:16.721088581Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.097,362,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:28:24.705135591Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.081,370,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:28:32.704983284Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.196,378,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:28:40.705390411Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.5,386,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:28:48.705160448Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.628,394,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:28:56.704571081Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.55,402,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:29:04.70581321Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.264,410,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:29:12.705789769Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.11,418,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:29:20.705279192Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.204,426,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:29:28.704374833Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.767,434,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:29:36.705021924Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.252,442,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:29:44.704933971Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.63,450,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:29:52.704539751Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.822,458,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:30:00.705324065Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.43,466,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:30:08.70459835Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.961,474,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:30:16.705452645Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.282,482,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:30:24.704722779Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.181,490,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:30:32.704792299Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.328,498,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:30:40.705165183Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.299,506,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:30:48.704815355Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.612,514,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:30:56.704878166Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.535,522,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:31:04.704745585Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.485,530,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:31:12.705645482Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.578,538,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:31:20.704902978Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.663,546,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:31:28.711868822Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.665,554,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:31:36.704771326Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.968,562,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:31:44.704503107Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.431,570,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:31:52.705141667Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.168,578,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:32:00.704770768Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.685,586,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:32:08.705823244Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,4.024,594,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:32:16.705324118Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.061,602,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:32:24.705189497Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.602,610,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:32:32.704631912Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.322,618,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:32:40.706153342Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.391,626,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:32:48.704946784Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.849,634,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:32:56.705920422Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.187,642,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:33:04.704802156Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.008,650,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:33:12.704570379Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,4.023,658,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:33:20.70509746Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.271,666,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:33:28.70456941Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.419,674,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:33:36.706732092Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,4.07,682,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:33:44.705288568Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.185,690,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:33:52.705595239Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.13,698,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:34:00.705018371Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.609,706,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:34:08.705392174Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.174,714,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:34:16.704348291Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.289,722,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:34:24.705782772Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.482,730,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:34:32.705946697Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,4.106,738,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:34:40.705309997Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.316,746,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:34:48.705052746Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.678,754,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:34:56.704703429Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.666,762,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:35:04.704734107Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.066,770,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:35:12.705064515Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.486,778,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:35:20.705483848Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.536,786,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:35:28.705120941Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.915,794,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:35:36.704457939Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.051,802,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:35:44.705351554Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.292,810,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:35:52.705122974Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.417,818,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:36:00.704381766Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.761,826,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:36:08.705920122Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.789,834,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:36:16.705693777Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.465,842,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:36:24.705227338Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.193,850,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:36:32.705607533Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.186,858,0004a30b00101003,135,100,d29a0b90e22b,Hidrometer_3,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:36:40.705057417Z,true,4/5,125,LORA,9,916200000
